T(℃),P(atm),Cu(g),S(g),Fe(g),SiO2(g),Pb(g),Zn(g),MgO(g),Al2O3(g),Ni(g),Sb(g),Bi(g),CaO(g),As(g),O2(g),matte_Cu_pct,matte_Fe_pct,matte_S_pct,matte_Ni_pct,matte_Zn_pct,matte_Pb_pct,matte_As_pct,matte_mass_g,slag_Cu_pct,slag_FeO_pct,slag_SiO2_pct,slag_FeO_SiO2_ratio,slag_Al2O3_pct,slag_CaO_pct,slag_MgO_pct,slag_ZnO_pct,slag_mass_g,gas_SO2_mol,gas_S2_mol,gas_SO_mol,gas_SSO_mol,gas_SO3_mol,gas_Zn_mol,gas_PbS_mol,gas_CuS_mol,gas_Pb_mol,gas_Sb_mol,gas_As_mol,gas_mass_g
1200.0,1.0,19.053,21.037,20.479,19.54,0.429,2.049,1.216,2.045,0.007,0.088,0.009,0.642,0.007,21.0,71.891,5.2173,22.056,0.012124,0.81462,0.0075137,0.0,25.963,0.5153855216996296,43.775,38.693,1.1313415863334453,4.0495,1.2713,2.4079,4.5015,50.256,0.99227,0.0039785,0.0018046,0.00080934,5.2997e-06,0.00025173,4.5466e-06,7.927e-07,2.4595e-07,5.7015e-08,7.1927e-09,29.963
1200.0,1.0,20.326,22.953,23.242,17.663,0.04,0.292,1.434,2.189,0.438,0.114,0.011,1.725,0.009,21.0,63.87,10.895,23.722,1.3081,0.20045,0.0034816,0.0,31.539,0.3651494919281571,44.126,38.151,1.1566145055175485,4.7281,3.7259,3.0973,0.60439,45.951,0.98575,0.0093078,0.0022246,0.001526,4.2431e-06,4.3922e-05,2.3155e-06,8.7215e-07,8.1889e-08,3.4224e-08,1.1564e-08,30.138
1200.0,1.0,18.808,17.31,31.625,11.124,0.683,0.96,0.652,1.17,0.196,0.027,0.013,0.914,0.109,21.0,64.955,10.219,23.52,0.43185,0.85558,0.0059873,0.0,28.424,0.4364172367041722,45.089,36.668,1.2296552852623541,3.8566,3.0128,2.1491,2.6068,30.051,0.9867,0.0087027,0.0021885,0.0014516,4.3212e-06,0.00019369,3.7142e-06,8.7183e-07,1.3585e-07,2.1313e-08,2.0345e-07,20.308
1200.0,1.0,18.205,29.714,23.689,12.888,0.485,1.732,1.045,2.401,0.044,0.047,0.028,3.126,0.482,21.0,44.992,24.908,27.697,0.084747,2.2676,0.01542,0.0,39.804,0.39305617862883496,40.366,31.967,1.2627397003159508,5.9554,7.7536,2.592,2.5256,39.359,0.96603,0.025697,0.0028387,0.0032354,3.1935e-06,0.00032006,9.3108e-06,7.9473e-07,1.9818e-07,9.5282e-09,8.4681e-07,34.899
1200.0,1.0,18.395,16.032,29.399,16.53,0.555,0.698,0.488,1.041,0.158,0.026,0.009,0.35,0.019,21.0,72.645,4.7339,21.9,0.35312,0.36041,0.0058588,0.0,24.845,0.5648483919211684,46.146,38.645,1.1941001423211282,3.5258,1.1854,1.6528,2.3236,29.38,0.99307,0.0037444,0.0017804,0.0007746,5.3762e-06,0.00012255,3.4764e-06,7.8643e-07,1.9344e-07,3.8746e-08,2.8401e-08,20.607
1200.0,1.0,16.435,21.856,21.714,21.681,0.155,0.259,0.984,3.336,0.01,0.033,0.017,4.811,0.027,21.0,64.223,11.778,23.77,0.030926,0.18673,0.0089343,0.0,25.307,0.25836333845831294,37.632,41.068,0.9163338852634655,6.319,9.1129,1.8639,0.49138,52.517,0.98536,0.010175,0.0022742,0.001631,4.1472e-06,3.9305e-05,5.93e-06,8.9569e-07,2.0059e-07,1.7005e-08,4.2624e-08,30.83
1200.0,1.0,18.121,16.937,22.34,22.851,0.847,3.177,1.456,1.183,0.003,0.063,0.009,0.561,0.009,21.0,77.933,0.89541,20.69,0.0013871,0.47333,0.0043642,0.0,22.518,0.8661819882591376,34.478,42.216,0.8167045669888194,3.3698,1.598,4.1474,10.101,35.072,0.99707,0.00049224,0.0010729,0.00016925,9.0009e-06,0.0003664,2.6179e-06,5.1162e-07,4.026e-07,2.5753e-07,1.0343e-08,24.141
1200.0,1.0,15.614,9.593,28.332,23.593,0.774,0.868,0.474,1.378,0.009,0.015,0.011,1.53,0.027,21.0,80.45,0.011535,19.511,0.00073384,0.0028031,0.0011385,0.0,3.8581,10.71236627297505,10.158,52.37,0.19396601107504297,7.6825,8.5299,2.6423,4.171,17.932,0.99934,9.3531e-07,0.00022425,1.5421e-06,4.3259e-05,4.2825e-05,3.2732e-07,1.0826e-07,1.1548e-06,2.4579e-06,1.5806e-09,16.938
1200.0,1.0,19.975,27.22,23.931,11.807,0.048,0.445,0.571,2.474,0.016,0.034,0.012,1.629,0.014,21.0,52.195,20.929,26.308,0.040056,0.51354,0.011818,0.0,37.974,0.40906122300649944,44.663,34.105,1.3095733763377804,7.1463,4.7054,1.6494,0.87279,34.002,0.97384,0.020214,0.0026841,0.0027133,3.4321e-06,8.0481e-05,8.0569e-06,8.6604e-07,1.9336e-07,9.9968e-09,2.665e-08,32.822
1200.0,1.0,18.438,17.204,24.583,17.138,0.274,0.461,0.669,1.726,0.038,0.074,0.009,0.722,0.014,21.0,75.511,2.9366,21.287,0.08806,0.17042,0.0047345,0.0,24.089,0.5601321441051087,40.029,43.058,0.9296530261507735,6.1769,2.5838,2.3941,1.7115,27.896,0.99498,0.0019888,0.0015195,0.00048181,6.3287e-06,6.907e-05,2.9994e-06,7.002e-07,2.2948e-07,9.8442e-08,2.4342e-08,23.918
1200.0,1.0,17.767,24.847,20.689,19.651,0.315,1.283,1.069,1.949,0.084,0.084,0.019,0.488,0.357,21.0,58.251,15.306,24.999,0.21595,1.1812,0.01059,0.0,30.007,0.44597407785309945,44.076,38.779,1.1365945485958895,4.4365,1.1108,2.4333,2.6129,43.361,0.97384,0.018962,0.0026416,0.0025863,3.4874e-06,0.00018871,6.5648e-06,9.4928e-07,1.6267e-07,1.644e-08,6.9863e-07,33.08
1200.0,1.0,21.087,22.463,22.645,17.158,0.015,0.482,4.035,0.902,0.479,0.065,0.009,0.276,0.009,21.0,67.758,7.9815,22.902,1.037,0.31703,0.0032888,0.0,30.941,0.46747697043818576,46.8,37.243,1.2566119807749105,3.5845,1.0468,3.388,1.2449,24.989,0.98956,0.00647,0.0020351,0.0011639,4.6739e-06,8.049e-05,2.123e-06,8.4421e-07,9.0057e-08,3.3833e-08,1.6475e-08,30.279
1200.0,1.0,19.479,12.608,30.31,13.446,0.66,0.935,2.709,0.677,0.309,0.038,0.01,0.367,0.022,21.0,80.077,0.020644,19.774,0.069911,0.0087636,0.00045367,0.0,23.147,6.525652722063038,16.476,48.893,0.33698075389115006,7.2725,4.5134,6.1198,7.016,7.71,0.99899,2.6431e-06,0.00029071,3.3604e-06,3.3347e-05,8.3083e-05,1.6466e-07,1.4123e-07,3.4558e-07,4.5425e-06,7.5291e-09,15.787
1200.0,1.0,18.879,22.71,26.839,18.417,0.109,0.317,2.516,0.415,0.714,0.048,0.009,0.103,0.01,21.0,60.525,12.98,24.398,1.8377,0.25461,0.003449,0.0,30.768,0.5544744230903627,50.635,35.522,1.4254546478238839,1.0357,0.25166,2.7469,0.62227,39.459,0.98212,0.012909,0.0024096,0.0019466,3.8883e-06,4.8267e-05,2.3212e-06,8.9726e-07,6.9709e-08,1.7665e-08,1.2657e-08,29.091
1200.0,1.0,18.328,21.393,28.242,16.443,0.424,0.844,0.791,0.822,0.35,0.037,0.012,0.255,0.128,21.0,61.99,12.334,24.129,0.90823,0.62842,0.0048112,0.0,28.848,0.6190541554266545,51.615,32.44,1.591091245376079,1.6217,0.50308,1.5605,1.6059,49.767,0.9844,0.010822,0.0023084,0.0017075,4.0777e-06,0.00012972,3.0967e-06,8.7934e-07,1.0156e-07,1.8339e-08,1.1357e-07,27.1
1200.0,1.0,18.66,18.912,24.05,17.332,0.227,0.283,1.201,2.685,0.365,0.112,0.01,0.749,0.014,21.0,72.578,4.3108,21.851,1.1578,0.098419,0.0020037,0.0,25.317,0.49031213641763927,42.559,41.045,1.0368863442563039,6.3585,1.7737,2.8441,0.73455,42.115,0.9932,0.0031259,0.0016998,0.00067574,5.6371e-06,3.3473e-05,1.2906e-06,7.5401e-07,7.8759e-08,8.2152e-08,1.6608e-08,26.414
1200.0,1.0,18.665,24.046,27.585,14.364,0.391,0.866,0.725,1.223,0.279,0.038,0.016,0.856,0.207,21.0,55.824,17.202,25.446,0.67786,0.83358,0.0069081,0.0,32.718,0.6086713047732197,50.354,30.876,1.6308459645031739,2.6289,1.84,1.5584,1.5635,45.358,0.97817,0.016047,0.0025392,0.002287,3.6603e-06,0.00014497,4.495e-06,8.7489e-07,1.2107e-07,1.3324e-08,2.2373e-07,29.208
1200.0,1.0,17.778,9.209,34.104,13.496,0.969,1.079,0.489,0.769,0.121,0.015,0.01,0.405,0.027,21.0,80.418,0.011545,19.497,0.023796,0.0044479,0.0006118,0.0,15.311,12.06862058844084,12.379,48.433,0.25559019676666733,7.5198,3.9604,4.7809,6.788,10.223,0.9992,9.4257e-07,0.00022467,1.5509e-06,4.3166e-05,6.781e-05,1.7571e-07,1.0841e-07,6.1751e-07,2.7039e-06,3.168e-09,11.87
1200.0,1.0,18.804,24.924,21.88,18.225,0.186,1.207,0.713,1.839,0.014,0.038,0.009,0.488,0.007,21.0,58.848,15.183,24.902,0.035973,1.0188,0.011974,0.0,31.496,0.48751436228946815,46.237,38.272,1.208115593645485,4.1468,1.1004,1.6077,2.4713,43.726,0.9769,0.017455,0.0025915,0.0024344,3.5771e-06,0.00016916,7.5131e-06,9.3969e-07,1.9403e-07,1.1847e-08,1.2067e-08,32.552
1200.0,1.0,18.305,32.126,23.228,12.398,0.563,2.226,0.767,2.018,0.021,0.056,0.03,2.251,0.633,21.0,41.4,27.002,28.458,0.036641,3.0088,0.020628,0.0,43.532,0.35581469634495777,39.276,35.219,1.11519350350663,5.7326,6.3945,2.1788,3.1913,34.395,0.95282,0.03599,0.0030669,0.0041368,2.8755e-06,0.00036459,1.1903e-05,7.9294e-07,2.1409e-07,7.8787e-09,1.7065e-06,36.749
1200.0,1.0,21.659,20.521,22.468,16.796,0.0,0.485,5.827,0.668,0.702,0.087,0.01,0.479,0.009,21.0,73.245,3.8193,21.707,0.95306,0.26977,0.0021474,0.0,29.202,0.4337438080928087,39.058,42.17,0.926203462176903,4.7493,3.8656,4.0596,1.8767,10.679,0.99395,0.0027249,0.0016431,0.00060984,5.8405e-06,9.7398e-05,1.3576e-06,7.3532e-07,8.874e-08,7.8025e-08,3.7479e-08,27.911
1200.0,1.0,18.216,17.326,27.928,15.479,0.511,0.841,0.399,1.476,0.014,0.02,0.009,0.504,0.018,21.0,71.667,5.7547,22.136,0.024019,0.40874,0.0072146,0.0,24.911,0.5474666650359913,46.538,38.805,1.199278443499549,3.9403,1.3455,1.0652,2.3175,37.253,0.99236,0.0044133,0.0018521,0.00087485,5.1648e-06,0.00011984,4.5401e-06,8.1059e-07,2.3318e-07,2.8691e-08,2.2697e-08,22.963
1200.0,1.0,20.482,29.202,23.21,10.932,0.868,3.873,1.381,1.288,0.013,0.076,0.021,0.517,0.418,21.0,48.499,20.022,26.809,0.019125,4.6025,0.019016,0.0,41.231,0.660958594590817,45.399,28.194,1.610236220472441,3.6123,1.4404,2.6654,6.5497,34.378,0.97065,0.021282,0.0027145,0.0028156,3.3716e-06,0.00070781,9.0681e-06,8.2184e-07,2.1209e-07,1.424e-08,7.4247e-07,33.547
1200.0,1.0,18.651,23.595,23.96,18.893,0.033,0.159,0.957,1.633,0.395,0.071,0.009,0.311,0.009,21.0,60.821,13.437,24.41,1.211,0.1164,0.0045219,0.0,30.253,0.5039812614438465,49.03,37.285,1.315006034598364,3.4101,0.64944,1.9984,0.32,47.269,0.98083,0.013901,0.002453,0.0020564,3.8096e-06,2.1289e-05,3.0774e-06,9.1722e-07,8.9059e-08,1.9677e-08,1.1343e-08,31.059
1200.0,1.0,21.119,20.247,29.278,8.88,0.431,0.648,0.638,1.509,0.055,0.036,0.01,0.442,0.018,21.0,62.315,12.746,24.135,0.11466,0.67838,0.0087913,0.0,33.504,0.433299716961353,46.179,35.162,1.3133211990216713,5.9752,1.7502,2.5262,1.8329,24.969,0.98393,0.011238,0.0023297,0.001756,4.0366e-06,0.00013779,5.6131e-06,8.9183e-07,1.8066e-07,1.8921e-08,4.033e-08,23.411
1200.0,1.0,16.822,11.329,28.044,20.217,0.658,0.789,0.396,1.285,0.009,0.036,0.01,0.814,0.022,21.0,80.445,0.011551,19.504,0.0011707,0.0032045,0.0011081,0.0,13.064,12.339516178628834,8.9803,52.089,0.1724030025533222,9.1329,5.7854,2.8141,4.2634,14.066,0.99919,9.3923e-07,0.00022447,1.5468e-06,4.3204e-05,4.8898e-05,3.1901e-07,1.0836e-07,1.1231e-06,3.0757e-06,2.4116e-09,17.212
1200.0,1.0,19.182,23.07,20.055,20.04,0.476,2.638,1.364,1.641,0.006,0.073,0.009,0.621,0.004,21.0,65.238,9.5523,23.474,0.011462,1.7128,0.011158,0.0,28.844,0.4582309930812775,42.413,39.847,1.0643963159083494,3.3482,1.2671,2.783,5.4155,48.593,0.98485,0.010153,0.0022724,0.001628,4.1462e-06,0.00036057,6.3501e-06,9.0931e-07,2.1503e-07,2.5103e-08,6.482e-09,31.433
1200.0,1.0,17.659,17.272,29.16,18.698,0.527,0.93,0.993,0.631,0.4,0.033,0.009,0.248,0.016,21.0,69.74,6.2316,22.455,1.0795,0.48997,0.002794,0.0,24.73,0.5700531399818296,48.37,37.0,1.3072972972972972,1.5112,0.59393,2.3781,2.287,41.455,0.99162,0.0048655,0.0018972,0.00094091,5.0348e-06,0.00014013,1.7581e-06,8.0927e-07,8.6e-08,3.4532e-08,1.58e-08,22.612
1200.0,1.0,20.857,16.034,19.27,23.088,0.251,0.493,0.655,3.747,0.083,0.194,0.016,3.591,0.08,21.0,80.397,0.011727,19.485,0.042033,0.00095968,0.00034158,0.0,19.255,11.890095953595639,8.1046,54.992,0.14737780040733198,9.3727,9.0663,1.6536,1.3734,39.598,0.99842,9.4838e-07,0.00022493,1.5575e-06,4.3049e-05,1.4603e-05,9.8057e-08,1.0854e-07,3.4355e-07,4.3277e-06,4.4388e-09,24.745
1200.0,1.0,18.768,18.197,24.598,17.116,0.762,2.528,1.348,1.738,0.005,0.056,0.012,1.616,0.016,21.0,72.349,4.5522,21.927,0.0058424,1.1562,0.0076017,0.0,25.369,0.4252527856593752,38.568,40.148,0.9606456112384177,4.0767,3.7905,3.1619,6.1743,42.482,0.99294,0.0034299,0.0017395,0.00072435,5.5056e-06,0.00038344,4.4476e-06,7.6908e-07,2.5912e-07,5.6066e-08,2.3117e-08,24.618
1200.0,1.0,19.524,22.57,20.202,19.274,0.425,2.362,1.271,1.685,0.004,0.086,0.009,0.689,0.004,21.0,67.366,8.231,23.026,0.0076558,1.3593,0.0098821,0.0,28.451,0.47180241805856454,43.33,39.128,1.1073911265589857,3.4207,1.3987,2.5803,4.9658,48.885,0.98758,0.0077879,0.0021296,0.0013362,4.4488e-06,0.00031989,5.7714e-06,8.7857e-07,2.2314e-07,3.345e-08,5.5259e-09,31.058
1200.0,1.0,20.271,31.399,23.943,10.849,0.523,2.09,2.626,1.029,0.323,0.084,0.03,0.712,0.734,21.0,44.406,24.315,27.748,0.58237,2.8639,0.012777,0.0,45.033,0.4989630316583968,44.279,30.007,1.4756223547838838,4.1433,2.7808,3.129,3.2736,24.058,0.95949,0.029554,0.0029297,0.003581,3.0524e-06,0.00037727,7.3489e-06,8.1176e-07,1.4586e-07,1.1384e-08,1.9731e-06,35.519
1200.0,1.0,18.44,28.097,23.41,13.781,0.393,1.463,0.335,1.488,0.02,0.075,0.023,0.59,0.514,21.0,49.701,21.731,26.808,0.04161,1.6522,0.01575,0.0,36.43,0.5626190544412607,46.811,34.878,1.3421354435460748,3.766,1.4932,0.84785,2.6888,38.473,0.96208,0.02881,0.002915,0.003518,3.0844e-06,0.00021852,9.7628e-06,9.0067e-07,1.9625e-07,1.1188e-08,1.0556e-06,34.066
1200.0,1.0,17.33,24.604,22.944,21.168,0.029,0.136,1.078,2.311,0.287,0.039,0.014,2.993,0.018,21.0,56.856,16.825,25.289,0.90689,0.11591,0.0061354,0.0,30.173,0.32293418897197573,41.821,40.929,1.0217938381098974,4.4684,5.787,2.0843,0.24165,51.218,0.97566,0.018609,0.0026317,0.0025525,3.5137e-06,1.8647e-05,4.2534e-06,9.2214e-07,1.0639e-07,1.1447e-08,3.0642e-08,32.512
1200.0,1.0,20.078,21.814,22.312,19.204,0.025,0.423,3.209,1.355,0.473,0.08,0.01,0.832,0.009,21.0,69.062,6.9121,22.613,1.1875,0.22264,0.0027342,0.0,28.821,0.4378472101474597,44.95,38.881,1.1560916643090455,3.5728,2.1559,3.5154,0.98158,37.728,0.99068,0.0054591,0.0019516,0.0010253,4.8849e-06,6.0491e-05,1.7702e-06,8.2468e-07,8.175e-08,4.276e-08,1.1523e-08,30.121
1200.0,1.0,17.755,18.204,28.302,15.189,0.808,1.736,0.573,1.291,0.015,0.03,0.017,0.953,0.254,21.0,67.273,8.4957,23.033,0.022231,1.144,0.0089702,0.0,25.712,0.5065036990705151,45.867,36.045,1.2724927174365375,3.0636,2.2615,1.3598,4.0402,41.728,0.98847,0.0070538,0.0020784,0.0012412,4.5665e-06,0.00028289,5.3547e-06,8.5634e-07,2.1754e-07,2.4481e-08,3.2469e-07,23.437
1200.0,1.0,20.614,22.33,27.459,10.976,0.311,1.036,2.283,1.015,0.444,0.064,0.01,0.504,0.012,21.0,58.625,14.366,24.797,1.023,1.1826,0.0053495,0.0,34.84,0.42796174156125516,45.595,34.538,1.3201401355029243,4.7452,2.2863,3.2079,2.6242,21.099,0.98156,0.013019,0.0024141,0.0019585,3.8768e-06,0.00022601,3.319e-06,8.7246e-07,9.925e-08,2.127e-08,3.1586e-08,26.442
1200.0,1.0,17.585,20.275,20.914,19.989,0.23,0.707,1.046,3.157,0.01,0.078,0.014,2.8,0.021,21.0,71.413,6.0233,22.198,0.025593,0.33032,0.0072387,0.0,24.302,0.3394987881752743,37.93,42.308,0.8965207525763449,6.6819,5.9263,2.2139,1.6117,47.114,0.99159,0.0046433,0.0018751,0.00090848,5.0937e-06,9.4731e-05,4.5938e-06,8.1797e-07,2.3002e-07,4.8324e-08,3.1638e-08,29.316
1200.0,1.0,21.378,24.719,23.784,12.151,0.01,0.336,2.839,1.771,0.309,0.063,0.012,1.414,0.013,21.0,58.054,15.769,24.997,0.76931,0.40231,0.0059171,0.0,36.712,0.2699629988119365,39.544,37.429,1.0565069865612224,7.7434,6.032,3.888,0.79099,22.683,0.98017,0.014424,0.002475,0.0021135,3.7707e-06,7.3246e-05,3.9687e-06,8.8503e-07,1.1275e-07,1.8247e-08,3.9816e-08,30.316
1200.0,1.0,22.373,25.8,22.593,12.345,0.028,0.364,0.402,2.728,0.012,0.096,0.011,1.445,0.009,21.0,59.045,15.697,24.866,0.030623,0.3497,0.01021,0.0,37.663,0.3741023691383046,43.855,36.357,1.2062326374563357,8.0342,4.2556,1.1839,0.82336,33.568,0.98009,0.014318,0.0024703,0.0021017,3.7772e-06,6.3959e-05,6.8384e-06,8.9788e-07,1.9499e-07,2.2121e-08,1.7973e-08,31.814
1200.0,1.0,21.739,19.517,18.085,21.992,0.003,0.231,1.598,3.329,0.153,0.171,0.013,2.856,0.009,21.0,79.163,0.14694,20.302,0.37577,0.0058225,0.00017115,0.0,26.656,1.6752893843035852,22.456,51.721,0.43417567332418167,9.1845,7.8795,4.4087,0.74049,36.244,0.99754,4.7846e-05,0.0005992,2.947e-05,1.6131e-05,1.3764e-05,9.2595e-08,2.9096e-07,4.5675e-08,2.2533e-06,6.8345e-09,28.287
1200.0,1.0,19.087,22.564,19.06,23.149,0.482,2.759,1.964,1.384,0.079,0.073,0.009,0.519,0.003,21.0,67.47,7.719,22.976,0.17073,1.6559,0.0081331,0.0,27.75,0.45685431057376474,41.367,40.245,1.0278792396571002,2.8393,1.0764,3.7812,5.9163,47.792,0.9875,0.0078943,0.0021367,0.0013498,4.4333e-06,0.00038712,4.6163e-06,8.8281e-07,1.7727e-07,3.0325e-08,4.7057e-09,31.414
1200.0,1.0,18.291,23.146,22.779,19.995,0.098,0.54,2.049,1.904,0.438,0.07,0.011,1.49,0.013,21.0,62.006,12.142,24.118,1.3393,0.38954,0.003999,0.0,29.148,0.37650934307079464,44.138,38.883,1.1351490368541521,3.835,2.9948,3.5138,1.0405,49.224,0.98328,0.011732,0.0023541,0.001813,3.9895e-06,7.7031e-05,2.6355e-06,8.9701e-07,8.3022e-08,2.215e-08,1.7504e-08,31.166
1200.0,1.0,18.942,27.493,18.024,21.647,0.592,2.135,0.434,2.982,0.03,0.177,0.035,3.0,0.824,21.0,54.695,17.084,25.708,0.057633,2.2874,0.016339,0.0,34.086,0.2796974764134461,32.822,45.088,0.7279542228530873,6.4894,6.5285,0.94446,3.6409,45.553,0.95982,0.027434,0.0028762,0.0033872,3.1114e-06,0.00030878,9.2646e-06,9.7773e-07,1.9085e-07,1.7453e-08,2.8112e-06,35.752
1200.0,1.0,17.565,28.222,25.07,17.923,0.369,1.251,1.058,0.926,0.436,0.057,0.021,0.142,0.445,21.0,47.057,23.111,27.282,1.0263,1.4833,0.0094374,0.0,36.618,0.55139243063806,47.861,34.709,1.3789218934570282,2.2532,0.34552,2.5744,2.1247,39.955,0.95844,0.032482,0.0029981,0.0038418,2.9763e-06,0.00018438,6.0447e-06,8.7829e-07,1.1444e-07,8.9734e-09,8.5345e-07,33.595
1200.0,1.0,18.564,25.219,24.616,17.029,0.036,0.242,1.744,1.815,0.421,0.043,0.012,2.089,0.016,21.0,55.276,17.742,25.556,1.1861,0.23366,0.0051962,0.0,33.241,0.3872119393388776,45.585,35.329,1.2902997537433836,3.9192,4.4966,3.1147,0.42867,45.632,0.97791,0.016608,0.0025608,0.0023465,3.6275e-06,3.9871e-05,3.5941e-06,8.7324e-07,9.5157e-08,1.322e-08,2.0799e-08,31.882
1200.0,1.0,18.556,24.998,20.134,19.87,0.295,1.397,1.34,2.65,0.07,0.084,0.019,2.853,0.226,21.0,58.996,14.721,24.821,0.17618,1.2511,0.010279,0.0,31.056,0.30221289677825147,38.544,40.491,0.9519152404237978,5.4002,5.8139,2.7307,2.5394,48.661,0.97736,0.016167,0.0025429,0.0022989,3.6489e-06,0.00021574,6.3075e-06,9.2474e-07,1.6926e-07,1.8473e-08,4.5474e-07,33.272
1200.0,1.0,18.806,20.493,18.521,20.184,0.186,0.98,1.058,3.148,0.012,0.121,0.01,0.645,0.008,21.0,75.962,2.5964,21.185,0.02751,0.22275,0.0053332,0.0,24.317,0.616211972185338,40.321,42.365,0.9517526259884338,6.9661,1.4273,2.3412,2.5165,45.117,0.99511,0.0017229,0.001466,0.00043267,6.5612e-06,9.6149e-05,3.3547e-06,6.7977e-07,2.7576e-07,1.2426e-07,8.5613e-09,30.472
1200.0,1.0,19.52,22.996,18.159,22.344,0.443,2.253,1.203,2.607,0.01,0.124,0.016,2.32,0.165,21.0,67.942,7.8256,22.908,0.019249,1.2749,0.0097524,0.0,28.265,0.3556903508281501,37.262,42.84,0.8697945845004668,4.9983,4.4481,2.3065,4.4936,51.913,0.98678,0.0079523,0.0021398,0.0013568,4.4203e-06,0.00029536,5.733e-06,8.9003e-07,2.1935e-07,3.884e-08,3.0367e-07,32.24
1200.0,1.0,20.54,25.607,21.524,13.983,0.469,2.679,1.41,1.905,0.009,0.07,0.01,0.602,0.005,21.0,58.172,14.401,24.899,0.01698,2.4984,0.012725,0.0,34.712,0.5015121147529527,45.301,32.762,1.3827299920639766,4.5481,1.4355,3.087,5.2808,41.16,0.98122,0.013189,0.0024215,0.0019773,3.8623e-06,0.00047821,6.9481e-06,8.6998e-07,2.0643e-07,1.9939e-08,7.1999e-09,32.267
1200.0,1.0,19.295,22.808,21.28,19.018,0.071,0.445,1.746,1.938,0.177,0.077,0.012,0.699,0.086,21.0,66.308,9.5733,23.275,0.55257,0.27932,0.0051944,0.0,28.759,0.43272239849046057,45.354,38.847,1.1675032821067264,3.9935,1.4743,3.378,0.95513,46.924,0.98656,0.0088284,0.0021962,0.0014672,4.3048e-06,6.1822e-05,3.3873e-06,8.9198e-07,1.2301e-07,2.8648e-08,1.0832e-07,31.403
1200.0,1.0,19.776,24.286,21.159,18.982,0.61,3.326,1.943,1.187,0.211,0.081,0.009,0.497,0.002,21.0,60.62,11.942,24.367,0.45214,2.6094,0.0089359,0.0,31.964,0.4562681102802432,42.228,38.808,1.0881261595547311,2.4907,1.0413,3.6162,6.3572,47.1,0.98027,0.01393,0.0024536,0.002059,3.8043e-06,0.0004814,4.765e-06,9.1678e-07,1.3776e-07,2.0859e-08,3.6033e-09,31.444
1200.0,1.0,20.932,18.32,25.187,13.671,0.303,0.533,1.602,2.216,0.154,0.095,0.012,1.774,0.017,21.0,73.161,4.3863,21.779,0.38743,0.27919,0.0037384,0.0,28.332,0.33234003913620797,35.501,42.542,0.8344929716515442,7.1131,5.6857,4.3926,1.6123,31.1,0.99307,0.0032008,0.0017098,0.0006878,5.6027e-06,9.3395e-05,2.3674e-06,7.6393e-07,1.4278e-07,7.7948e-08,3.5537e-08,24.013
1200.0,1.0,18.874,20.029,26.732,15.502,0.321,0.476,0.592,1.714,0.123,0.041,0.011,1.265,0.018,21.0,65.988,10.006,23.351,0.32211,0.32518,0.0061216,0.0,28.177,0.44275885806136,46.267,37.782,1.2245778413000903,4.1774,3.0831,1.4428,1.1185,40.679,0.98733,0.0084176,0.0021711,0.0014163,4.3615e-06,7.4005e-05,3.978e-06,8.777e-07,1.4794e-07,2.3802e-08,2.4234e-08,25.992
1200.0,1.0,18.555,20.647,21.5,19.456,0.041,0.289,1.243,1.936,0.14,0.085,0.009,0.637,0.009,21.0,72.469,5.0064,21.94,0.47508,0.10485,0.0036117,0.0,25.228,0.5321810482912852,45.766,39.82,1.1493219487694626,3.9642,1.3043,2.5452,0.6636,48.644,0.99284,0.00372,0.0017751,0.00076979,5.3941e-06,3.2849e-05,2.3313e-06,7.855e-07,1.3042e-07,5.9075e-08,8.1023e-09,29.812
1200.0,1.0,18.98,21.281,25.058,15.248,0.128,0.287,0.764,1.645,0.239,0.078,0.009,0.589,0.011,21.0,65.267,10.329,23.477,0.72502,0.1962,0.0045598,0.0,28.701,0.4905874729191418,48.822,36.052,1.354210584710973,3.8894,1.3926,1.8064,0.66178,41.862,0.98672,0.0087266,0.0021901,0.0014546,4.3184e-06,4.4019e-05,3.0121e-06,8.7624e-07,1.1002e-07,3.0722e-08,1.2816e-08,28.154
1200.0,1.0,19.14,15.761,20.391,24.327,0.158,0.404,2.35,2.113,0.267,0.124,0.011,1.859,0.012,21.0,80.397,0.011647,19.506,0.05684,0.00094496,0.00040471,0.0,19.151,11.684925850863094,10.536,52.271,0.20156492127565953,7.4713,6.573,5.9154,1.4755,28.212,0.99885,9.3661e-07,0.00022428,1.5433e-06,4.3212e-05,1.4433e-05,1.154e-07,1.0821e-07,4.0686e-07,3.8674e-06,1.9312e-09,24.135
1200.0,1.0,18.98,23.161,18.664,20.409,0.533,2.895,1.795,2.454,0.004,0.089,0.012,2.013,0.008,21.0,65.544,9.1076,23.377,0.0072124,1.9527,0.010938,0.0,28.447,0.34774111957509257,38.134,40.038,0.9524451770817725,4.8142,3.9491,3.5214,5.6777,50.655,0.98617,0.0088365,0.0021963,0.001468,4.3013e-06,0.00043992,6.075e-06,8.8308e-07,2.205e-07,3.0486e-08,1.3727e-08,32.019
